falhas_chamada,reclamacoes,tempo_assinatura,valor_cobrado,segundos_uso,freq_uso,freq_sms,numeros_dist_chamados,plano,situacao,idade,valor_cliente,cancelamento
30,0,39,3,15330,225,29,30,Pré-Pago,Ativo,30,7382,Não Cancelou
9,0,39,1,3285,27,458,6,Pré-Pago,Ativo,30,196448,Não Cancelou
14,0,38,0,15675,182,125,28,Pré-Pago,Ativo,25,1276065,Não Cancelou
8,0,38,1,6690,86,161,24,Pré-Pago,Ativo,30,91504,Não Cancelou
5,0,38,0,1065,14,7,9,Pré-Pago,Inativo,25,80055,Não Cancelou
7,0,39,0,900,14,7,6,Pré-Pago,Inativo,25,7263,Não Cancelou
5,0,38,0,305,6,7,2,Pré-Pago,Inativo,25,45495,Cancelou
8,0,38,0,7698,127,359,41,Pré-Pago,Ativo,25,1967625,Não Cancelou
12,0,38,1,11655,154,7,45,Pré-Pago,Ativo,30,50036,Não Cancelou
13,0,38,1,6908,75,83,35,Pré-Pago,Ativo,25,687735,Não Cancelou
28,1,34,0,1145,47,7,15,Pré-Pago,Inativo,25,8514,Cancelou
26,0,37,8,10625,93,7,40,Pré-Pago,Ativo,45,28545,Não Cancelou
18,0,37,1,6008,98,7,22,Pré-Pago,Ativo,25,30627,Cancelou
6,0,35,0,3030,22,7,12,Pré-Pago,Ativo,30,15008,Não Cancelou
14,0,36,0,3180,41,7,14,Pré-Pago,Inativo,30,15684,Cancelou
14,0,37,0,2458,44,9,29,Pré-Pago,Inativo,30,13608,Cancelou
5,1,37,0,305,6,7,2,Pré-Pago,Inativo,30,4044,Cancelou
6,0,37,0,1858,25,7,4,Pré-Pago,Ativo,30,10332,Não Cancelou
8,0,34,1,6975,97,7,20,Pré-Pago,Ativo,45,1943,Não Cancelou
5,0,37,0,818,7,7,2,Pré-Pago,Inativo,45,38125,Cancelou
5,0,37,1,305,6,7,2,Pré-Pago,Ativo,55,15165,Não Cancelou
30,0,32,3,16265,238,7,78,Pré-Pago,Ativo,25,774135,Não Cancelou
11,0,35,3,7155,116,246,31,Contrato,Ativo,25,1434195,Não Cancelou
7,0,37,0,3908,82,7,26,Pré-Pago,Ativo,25,21105,Não Cancelou
8,0,36,0,1855,44,13,18,Pré-Pago,Inativo,30,12796,Não Cancelou
11,0,37,0,2970,53,150,21,Pré-Pago,Ativo,25,811035,Não Cancelou
9,0,28,1,1505,36,168,9,Contrato,Ativo,25,825345,Não Cancelou
9,0,27,0,1758,39,7,66,Pré-Pago,Ativo,45,62425,Não Cancelou
16,0,28,0,890,25,7,5,Pré-Pago,Inativo,25,72675,Não Cancelou
5,0,27,0,1015,10,7,2,Pré-Pago,Inativo,45,43125,Não Cancelou
15,0,26,0,1415,32,7,11,Pré-Pago,Ativo,25,96615,Não Cancelou
7,0,26,0,3415,61,7,21,Pré-Pago,Ativo,30,16704,Não Cancelou
7,0,19,0,1885,26,7,12,Pré-Pago,Ativo,25,117495,Não Cancelou
21,0,18,1,6583,141,60,40,Contrato,Ativo,15,69982,Não Cancelou
17,0,16,0,9123,171,48,38,Pré-Pago,Ativo,45,35235,Não Cancelou
13,0,17,3,3043,45,7,17,Pré-Pago,Ativo,30,15152,Não Cancelou
7,0,10,1,4580,40,190,8,Pré-Pago,Ativo,30,9448,Não Cancelou
8,0,10,1,1678,19,7,5,Pré-Pago,Ativo,30,9588,Cancelou
15,0,40,1,4865,78,21,22,Pré-Pago,Ativo,30,28172,Não Cancelou
7,0,41,0,813,12,23,9,Pré-Pago,Inativo,30,125,Não Cancelou
17,0,39,1,2948,67,375,29,Pré-Pago,Ativo,30,16206,Não Cancelou
17,0,40,1,4693,73,17,40,Pré-Pago,Ativo,15,35563,Não Cancelou
10,0,40,1,2888,65,18,38,Pré-Pago,Ativo,25,213885,Não Cancelou
18,0,40,2,4270,89,48,33,Pré-Pago,Ativo,30,36636,Não Cancelou
11,0,40,1,2855,46,301,23,Pré-Pago,Ativo,30,132004,Não Cancelou
20,0,39,3,9610,128,160,48,Pré-Pago,Ativo,30,102952,Não Cancelou
14,0,40,1,14268,176,16,49,Pré-Pago,Ativo,30,64176,Não Cancelou
14,0,40,2,5010,90,18,30,Pré-Pago,Ativo,30,276,Não Cancelou
13,0,40,1,6413,102,23,17,Pré-Pago,Ativo,30,3526,Não Cancelou
16,0,40,0,2733,61,24,22,Pré-Pago,Inativo,30,20776,Não Cancelou
32,1,40,4,15635,232,70,37,Pré-Pago,Ativo,30,91468,Não Cancelou
11,0,40,2,3590,34,499,13,Pré-Pago,Ativo,30,214096,Não Cancelou
16,0,39,1,15980,189,166,35,Pré-Pago,Ativo,25,1474605,Não Cancelou
10,0,39,2,6995,93,202,31,Pré-Pago,Ativo,30,109152,Não Cancelou
7,0,39,0,1370,21,16,16,Pré-Pago,Inativo,25,134595,Não Cancelou
9,0,40,0,1205,21,29,13,Pré-Pago,Inativo,30,16504,Não Cancelou
7,0,39,0,495,7,16,5,Pré-Pago,Inativo,25,9459,Cancelou
10,0,39,1,8003,134,400,48,Pré-Pago,Ativo,30,192548,Não Cancelou
14,0,39,2,11960,161,27,52,Pré-Pago,Ativo,45,370525,Não Cancelou
15,0,39,2,7213,82,124,42,Pré-Pago,Ativo,25,886275,Não Cancelou
30,1,35,0,1450,54,32,22,Pré-Pago,Inativo,30,18816,Cancelou
28,0,38,9,10930,100,17,47,Pré-Pago,Ativo,55,19095,Não Cancelou
20,0,38,2,6313,105,42,29,Pré-Pago,Ativo,25,47781,Não Cancelou
8,0,36,1,3335,29,16,19,Pré-Pago,Ativo,30,19856,Não Cancelou
16,1,37,0,3485,48,25,21,Pré-Pago,Inativo,30,24132,Cancelou
16,1,38,0,2763,51,50,36,Pré-Pago,Inativo,45,19535,Cancelou
7,0,38,0,628,9,16,7,Pré-Pago,Inativo,30,8948,Cancelou
8,0,38,1,2163,32,16,11,Pré-Pago,Ativo,45,94875,Não Cancelou
10,0,35,2,7280,104,30,27,Pré-Pago,Ativo,55,15576,Não Cancelou
7,0,38,0,1123,14,25,9,Pré-Pago,Inativo,45,90925,Cancelou
7,0,38,2,833,11,20,7,Pré-Pago,Ativo,55,4266,Não Cancelou
32,0,33,4,16570,245,16,85,Contrato,Ativo,25,828675,Não Cancelou
13,0,36,4,7460,123,287,38,Contrato,Ativo,30,145132,Não Cancelou
9,0,38,1,4213,89,18,33,Pré-Pago,Ativo,30,24408,Não Cancelou
10,0,37,0,2160,51,54,25,Pré-Pago,Inativo,30,30444,Não Cancelou
13,0,38,1,3275,60,191,28,Pré-Pago,Ativo,25,1009575,Não Cancelou
11,0,29,2,1810,43,209,16,Contrato,Ativo,30,91012,Não Cancelou
11,0,28,1,2063,46,46,73,Pré-Pago,Ativo,55,100635,Não Cancelou
18,0,29,0,1195,32,26,12,Pré-Pago,Inativo,30,15308,Não Cancelou
7,0,28,0,1320,17,37,8,Pré-Pago,Inativo,45,125925,Não Cancelou
17,0,27,1,1720,39,35,18,Pré-Pago,Ativo,25,236655,Não Cancelou
9,0,27,1,3720,68,24,28,Pré-Pago,Ativo,30,24752,Não Cancelou
9,0,20,1,2190,33,44,19,Pré-Pago,Ativo,30,26492,Não Cancelou
23,0,19,2,6887,148,101,47,Contrato,Ativo,25,771075,Não Cancelou
19,0,17,1,9427,178,89,45,Pré-Pago,Ativo,55,277575,Não Cancelou
15,0,18,4,3347,52,47,24,Pré-Pago,Ativo,30,32396,Não Cancelou
9,0,11,2,4885,47,231,15,Pré-Pago,Ativo,30,112128,Não Cancelou
10,1,11,2,1982,26,16,12,Pré-Pago,Ativo,30,14432,Cancelou
11,0,40,1,4485,76,3,16,Pré-Pago,Ativo,30,19444,Não Cancelou
3,0,41,0,433,10,5,3,Pré-Pago,Inativo,30,3772,Não Cancelou
13,0,39,1,2568,65,357,23,Pré-Pago,Ativo,30,153332,Não Cancelou
13,0,40,1,4313,71,0,34,Pré-Pago,Ativo,15,24112,Não Cancelou
6,0,40,1,2508,63,0,32,Pré-Pago,Ativo,25,115695,Não Cancelou
14,0,40,2,3890,87,30,27,Pré-Pago,Ativo,30,27908,Não Cancelou
7,0,40,1,2475,44,283,17,Pré-Pago,Ativo,30,123276,Não Cancelou
16,0,39,3,9230,126,142,42,Pré-Pago,Ativo,30,94224,Não Cancelou
10,0,40,1,13888,174,0,43,Pré-Pago,Ativo,30,56248,Não Cancelou
10,0,40,2,4630,88,0,24,Pré-Pago,Ativo,30,18872,Não Cancelou
9,0,40,1,6033,100,5,11,Pré-Pago,Ativo,30,26532,Não Cancelou
12,1,40,0,2353,59,6,16,Pré-Pago,Inativo,30,12048,Não Cancelou
28,0,40,4,15255,230,52,31,Pré-Pago,Ativo,30,8274,Não Cancelou
7,0,40,2,3210,32,481,7,Pré-Pago,Ativo,30,205368,Não Cancelou
12,0,39,1,15600,187,148,29,Pré-Pago,Ativo,25,1376415,Não Cancelou
6,0,39,2,6615,91,184,25,Pré-Pago,Ativo,30,100424,Não Cancelou
3,0,39,0,990,19,0,10,Pré-Pago,Inativo,25,45405,Não Cancelou
5,0,40,0,825,19,11,7,Pré-Pago,Inativo,30,7776,Não Cancelou
0,0,39,0,0,0,0,0,Pré-Pago,Inativo,25,0,Cancelou
6,0,39,1,7623,132,382,42,Pré-Pago,Ativo,30,18382,Não Cancelou
10,0,39,2,11580,159,9,46,Pré-Pago,Ativo,45,315975,Não Cancelou
11,0,39,2,6833,80,106,36,Pré-Pago,Ativo,25,788085,Não Cancelou
26,1,35,0,1070,52,14,16,Pré-Pago,Inativo,30,10088,Cancelou
24,0,38,9,10550,98,0,41,Pré-Pago,Ativo,55,15972,Não Cancelou
16,0,38,2,5933,103,24,23,Pré-Pago,Ativo,25,37962,Não Cancelou
4,0,36,1,2955,27,0,13,Pré-Pago,Ativo,30,11928,Não Cancelou
12,0,37,0,3105,46,7,15,Pré-Pago,Inativo,30,15404,Cancelou
12,0,38,0,2383,49,32,30,Pré-Pago,Inativo,45,1408,Cancelou
3,0,38,0,248,7,0,1,Pré-Pago,Inativo,30,102,Cancelou
4,0,38,1,1783,30,0,5,Pré-Pago,Ativo,45,45325,Não Cancelou
6,0,35,2,6900,102,12,21,Pré-Pago,Ativo,55,12303,Não Cancelou
3,0,38,0,743,12,7,3,Pré-Pago,Inativo,45,36375,Cancelou
3,0,38,2,453,9,2,1,Pré-Pago,Ativo,55,993,Não Cancelou
28,0,33,4,16190,243,0,79,Contrato,Ativo,25,739485,Não Cancelou
9,0,36,4,7080,121,269,32,Contrato,Ativo,30,136404,Não Cancelou
5,0,38,1,3833,87,0,27,Pré-Pago,Ativo,30,1568,Não Cancelou
6,0,37,0,1780,49,36,19,Pré-Pago,Inativo,30,21716,Não Cancelou
9,0,38,1,2895,58,173,22,Pré-Pago,Ativo,25,911385,Não Cancelou
7,0,29,2,1430,41,191,10,Contrato,Ativo,30,82284,Não Cancelou
7,0,28,1,1683,44,28,67,Pré-Pago,Ativo,55,67905,Não Cancelou
14,0,29,0,815,30,8,6,Pré-Pago,Inativo,30,658,Não Cancelou
3,0,28,0,940,15,19,2,Pré-Pago,Inativo,45,71375,Não Cancelou
13,0,27,1,1340,37,17,12,Pré-Pago,Ativo,25,138465,Não Cancelou
5,0,27,1,3340,66,6,22,Pré-Pago,Ativo,30,16024,Não Cancelou
5,0,20,1,1810,31,26,13,Pré-Pago,Ativo,30,17764,Não Cancelou
19,0,19,2,6507,146,83,41,Contrato,Ativo,25,672885,Não Cancelou
15,0,17,1,9047,176,71,39,Pré-Pago,Ativo,55,244845,Não Cancelou
11,0,18,4,2967,50,29,18,Pré-Pago,Ativo,30,23668,Não Cancelou
5,0,11,2,4505,45,213,9,Pré-Pago,Ativo,30,1034,Não Cancelou
6,1,11,2,1602,24,0,6,Pré-Pago,Ativo,30,6504,Cancelou
11,0,35,0,4675,71,4,18,Pré-Pago,Ativo,25,23157,Não Cancelou
3,0,36,0,623,5,6,5,Pré-Pago,Inativo,25,5526,Não Cancelou
13,0,34,0,2758,60,358,25,Pré-Pago,Ativo,25,173781,Não Cancelou
13,0,35,0,4503,66,0,36,Pré-Pago,Ativo,15,251295,Não Cancelou
6,0,35,0,2698,58,1,34,Pré-Pago,Ativo,15,15708,Não Cancelou
14,0,35,1,4080,82,31,29,Pré-Pago,Ativo,30,29048,Não Cancelou
7,0,35,0,2665,39,284,19,Pré-Pago,Ativo,30,124416,Não Cancelou
16,0,34,2,9420,121,143,44,Pré-Pago,Ativo,30,95364,Não Cancelou
10,0,35,0,14078,169,0,45,Pré-Pago,Ativo,30,56988,Não Cancelou
10,0,35,1,4820,83,1,26,Pré-Pago,Ativo,30,20012,Não Cancelou
9,0,35,0,6223,95,6,13,Pré-Pago,Ativo,25,31131,Não Cancelou
12,0,35,0,2543,54,7,18,Pré-Pago,Inativo,30,13188,Não Cancelou
28,0,35,3,15445,225,53,33,Pré-Pago,Ativo,30,8388,Não Cancelou
7,0,35,1,3400,27,482,9,Pré-Pago,Ativo,30,206508,Não Cancelou
12,0,34,0,15790,182,149,31,Pré-Pago,Ativo,25,138924,Não Cancelou
6,0,34,1,6805,86,185,27,Pré-Pago,Ativo,30,101564,Não Cancelou
3,0,34,0,1180,14,0,12,Pré-Pago,Inativo,25,5373,Não Cancelou
5,0,35,0,1015,14,12,9,Pré-Pago,Inativo,25,100305,Não Cancelou
0,0,34,0,0,0,0,0,Pré-Pago,Inativo,25,0,Cancelou
6,0,34,0,7813,127,383,44,Pré-Pago,Ativo,25,20808,Não Cancelou
10,0,34,1,11770,154,10,48,Pré-Pago,Ativo,30,51696,Não Cancelou
11,0,34,1,7023,75,107,38,Pré-Pago,Ativo,25,80091,Não Cancelou
26,1,30,0,1260,47,15,18,Pré-Pago,Inativo,25,126315,Cancelou
24,0,33,8,10740,93,0,43,Pré-Pago,Ativo,45,270825,Não Cancelou
16,0,33,1,6123,98,25,25,Pré-Pago,Ativo,25,392445,Cancelou
4,0,31,0,3145,22,0,15,Pré-Pago,Ativo,30,12668,Não Cancelou
12,1,32,0,3295,41,8,17,Pré-Pago,Inativo,30,16544,Cancelou
12,0,33,0,2573,44,33,32,Pré-Pago,Inativo,30,23668,Cancelou
3,0,33,0,438,2,0,3,Pré-Pago,Inativo,30,176,Cancelou
4,0,33,0,1973,25,0,7,Pré-Pago,Ativo,30,7992,Não Cancelou
6,0,30,1,7090,97,13,23,Pré-Pago,Ativo,45,212175,Não Cancelou
3,0,33,0,933,7,8,5,Pré-Pago,Inativo,45,435,Cancelou
3,0,33,1,643,4,3,3,Pré-Pago,Ativo,55,14205,Não Cancelou
28,0,28,3,16380,238,0,81,Pré-Pago,Ativo,25,74781,Não Cancelou
9,0,31,3,7270,116,270,34,Contrato,Ativo,25,154737,Não Cancelou
5,0,33,0,4023,82,1,29,Pré-Pago,Ativo,25,189225,Não Cancelou
6,0,32,0,1970,44,37,21,Pré-Pago,Inativo,30,22856,Não Cancelou
9,0,33,0,3085,53,174,24,Pré-Pago,Ativo,25,92421,Não Cancelou
7,0,24,1,1620,36,192,12,Contrato,Ativo,25,93852,Não Cancelou
7,0,23,0,1873,39,29,69,Pré-Pago,Ativo,45,1203,Não Cancelou
14,0,24,0,1005,25,9,8,Pré-Pago,Inativo,25,8685,Não Cancelou
3,0,23,0,1130,10,20,4,Pré-Pago,Inativo,45,785,Não Cancelou
13,0,22,0,1530,32,18,14,Pré-Pago,Ativo,25,15129,Não Cancelou
5,0,22,0,3530,61,7,24,Pré-Pago,Ativo,30,17164,Não Cancelou
5,0,15,0,2000,26,27,15,Pré-Pago,Ativo,25,21267,Não Cancelou
19,0,14,1,6697,141,84,43,Contrato,Ativo,15,83809,Não Cancelou
15,0,12,0,9237,171,72,41,Pré-Pago,Ativo,45,4152,Não Cancelou
11,0,13,3,3157,45,30,20,Pré-Pago,Ativo,30,24808,Não Cancelou
5,0,6,1,4695,40,214,11,Pré-Pago,Ativo,30,10454,Não Cancelou
6,0,6,1,1792,19,0,8,Pré-Pago,Ativo,30,7244,Cancelou
15,0,45,2,4675,83,20,20,Pré-Pago,Ativo,30,27032,Não Cancelou
7,0,46,0,623,17,22,7,Pré-Pago,Inativo,30,1136,Não Cancelou
17,0,44,2,2758,72,374,27,Pré-Pago,Ativo,30,16092,Não Cancelou
17,0,45,2,4503,78,16,38,Pré-Pago,Ativo,15,339955,Não Cancelou
10,0,45,2,2698,70,17,36,Pré-Pago,Ativo,25,20106,Não Cancelou
18,0,45,3,4080,94,47,31,Pré-Pago,Ativo,30,35496,Não Cancelou
11,0,45,2,2665,51,300,21,Pré-Pago,Ativo,45,8179,Não Cancelou
20,0,44,4,9420,133,159,46,Pré-Pago,Ativo,30,101812,Não Cancelou
14,0,45,2,14078,181,15,47,Pré-Pago,Ativo,30,63036,Não Cancelou
14,0,45,3,4820,95,17,28,Pré-Pago,Ativo,45,165375,Não Cancelou
13,0,45,2,6223,107,22,15,Pré-Pago,Ativo,30,3412,Não Cancelou
16,0,45,0,2543,66,23,20,Pré-Pago,Inativo,45,122725,Não Cancelou
32,0,45,5,15445,237,69,35,Contrato,Ativo,30,90328,Não Cancelou
11,0,45,3,3400,39,498,11,Pré-Pago,Ativo,45,1330975,Não Cancelou
16,0,44,2,15790,194,165,33,Pré-Pago,Ativo,30,129936,Não Cancelou
10,0,44,3,6805,98,201,29,Pré-Pago,Ativo,45,675075,Não Cancelou
7,0,44,0,1180,26,15,14,Pré-Pago,Inativo,30,10824,Não Cancelou
9,0,45,0,1015,26,28,11,Pré-Pago,Inativo,30,15364,Não Cancelou
7,0,44,0,305,12,15,3,Pré-Pago,Inativo,30,7268,Cancelou
10,0,44,2,7813,139,399,46,Pré-Pago,Ativo,30,191408,Não Cancelou
14,0,44,3,11770,166,26,50,Pré-Pago,Ativo,45,3634,Não Cancelou
15,0,44,3,7023,87,123,40,Pré-Pago,Ativo,30,7764,Não Cancelou
30,1,40,0,1260,59,31,20,Pré-Pago,Inativo,30,17676,Cancelou
28,0,43,10,10740,105,16,45,Contrato,Ativo,55,186675,Não Cancelou
20,0,43,3,6123,110,41,27,Pré-Pago,Ativo,30,41332,Não Cancelou
8,0,41,2,3145,34,15,17,Pré-Pago,Ativo,45,116975,Não Cancelou
16,1,42,0,3295,53,24,19,Pré-Pago,Inativo,30,22992,Cancelou
16,1,43,0,2573,56,49,34,Pré-Pago,Inativo,45,188225,Cancelou
7,0,43,0,438,14,15,5,Pré-Pago,Inativo,30,7808,Cancelou
8,0,43,2,1973,37,15,9,Pré-Pago,Ativo,45,8775,Não Cancelou
10,0,40,3,7090,109,29,25,Pré-Pago,Ativo,55,151485,Não Cancelou
7,0,43,0,933,19,24,7,Pré-Pago,Inativo,45,838,Cancelou
7,0,43,3,643,16,19,5,Pré-Pago,Ativo,55,38385,Não Cancelou
32,0,38,5,16380,250,15,83,Contrato,Ativo,25,81585,Não Cancelou
13,0,41,5,7270,128,286,36,Contrato,Ativo,30,143992,Não Cancelou
9,0,43,2,4023,94,17,31,Pré-Pago,Ativo,30,23268,Não Cancelou
10,0,42,0,1970,56,53,23,Pré-Pago,Inativo,45,18315,Não Cancelou
13,0,43,2,3085,65,190,26,Pré-Pago,Ativo,30,886,Não Cancelou
11,0,34,3,1620,48,208,14,Contrato,Ativo,30,89872,Não Cancelou
11,0,33,2,1873,51,45,71,Pré-Pago,Ativo,55,9636,Não Cancelou
18,0,34,0,1005,37,25,10,Pré-Pago,Inativo,30,14168,Não Cancelou
7,0,33,0,1130,22,36,6,Pré-Pago,Inativo,45,1188,Não Cancelou
17,0,32,2,1530,44,34,16,Pré-Pago,Ativo,25,22383,Não Cancelou
9,0,32,2,3530,73,23,26,Pré-Pago,Ativo,45,147575,Não Cancelou
9,0,25,2,2000,38,43,17,Pré-Pago,Ativo,30,25352,Não Cancelou
23,0,24,3,6697,153,100,45,Contrato,Ativo,25,75825,Não Cancelou
19,0,22,2,9237,183,88,43,Pré-Pago,Ativo,55,2733,Não Cancelou
15,0,23,5,3157,57,46,22,Pré-Pago,Ativo,45,19535,Não Cancelou
9,0,16,3,4695,52,230,13,Pré-Pago,Ativo,30,110988,Não Cancelou
10,0,16,3,1792,31,15,10,Pré-Pago,Ativo,30,13292,Cancelou
19,0,41,2,5385,88,37,19,Pré-Pago,Ativo,30,36692,Não Cancelou
11,0,42,0,1333,22,22,6,Pré-Pago,Inativo,30,1422,Não Cancelou
21,0,40,2,3468,77,374,26,Pré-Pago,Ativo,30,16378,Não Cancelou
21,0,41,2,5213,83,16,37,Pré-Pago,Ativo,15,37928,Não Cancelou
14,0,41,2,3408,75,17,35,Pré-Pago,Ativo,25,233235,Não Cancelou
22,0,41,3,4790,99,47,30,Pré-Pago,Ativo,30,38356,Não Cancelou
15,0,41,2,3375,56,300,20,Pré-Pago,Ativo,45,835775,Não Cancelou
24,0,40,4,10130,138,159,45,Pré-Pago,Ativo,30,104672,Não Cancelou
18,0,41,2,14788,186,15,46,Pré-Pago,Ativo,30,65896,Não Cancelou
18,0,41,3,5530,100,17,27,Pré-Pago,Ativo,45,18325,Não Cancelou
17,0,41,2,6933,112,22,14,Pré-Pago,Ativo,30,3698,Não Cancelou
20,0,41,0,3253,71,23,19,Pré-Pago,Inativo,45,1406,Não Cancelou
36,0,41,5,16155,242,69,34,Contrato,Ativo,30,93188,Não Cancelou
15,0,41,3,4110,44,498,10,Pré-Pago,Ativo,45,134885,Não Cancelou
20,0,40,2,16500,199,165,32,Pré-Pago,Ativo,25,1493955,Não Cancelou
14,0,40,3,7515,103,201,28,Pré-Pago,Ativo,30,110872,Não Cancelou
11,0,40,0,1890,31,15,13,Pré-Pago,Inativo,25,153945,Não Cancelou
13,0,41,0,1725,31,28,10,Pré-Pago,Inativo,30,18224,Não Cancelou
11,0,40,0,1015,17,15,2,Pré-Pago,Inativo,30,10128,Cancelou
14,0,40,2,8523,144,399,45,Pré-Pago,Ativo,30,194268,Não Cancelou
18,0,40,3,12480,171,26,49,Pré-Pago,Ativo,45,381275,Não Cancelou
19,0,40,3,7733,92,123,39,Pré-Pago,Ativo,25,905625,Não Cancelou
34,1,36,0,1970,64,31,19,Contrato,Inativo,30,20536,Cancelou
32,0,39,10,11450,110,16,44,Pré-Pago,Ativo,55,1974,Não Cancelou
24,0,39,3,6833,115,41,26,Pré-Pago,Ativo,30,44192,Não Cancelou
12,0,37,2,3855,39,15,16,Pré-Pago,Ativo,30,21576,Não Cancelou
20,1,38,0,4005,58,24,18,Pré-Pago,Inativo,30,25852,Cancelou
20,1,39,0,3283,61,49,33,Pré-Pago,Inativo,45,2061,Cancelou
11,0,39,0,1148,19,15,4,Pré-Pago,Inativo,30,10668,Cancelou
12,0,39,2,2683,42,15,8,Pré-Pago,Ativo,45,105625,Não Cancelou
14,0,36,3,7800,114,29,24,Pré-Pago,Ativo,55,16221,Não Cancelou
11,0,39,0,1643,24,24,6,Pré-Pago,Inativo,45,101675,Cancelou
11,0,39,3,1353,21,19,4,Pré-Pago,Ativo,55,4911,Não Cancelou
36,0,34,5,17090,255,15,82,Contrato,Ativo,25,848025,Não Cancelou
17,0,37,5,7980,133,286,35,Contrato,Ativo,30,146852,Não Cancelou
13,0,39,2,4733,99,17,30,Pré-Pago,Ativo,30,26128,Não Cancelou
14,0,38,0,2680,61,53,22,Pré-Pago,Inativo,45,201025,Não Cancelou
17,0,39,2,3795,70,190,25,Pré-Pago,Ativo,25,1028925,Não Cancelou
15,0,30,3,2330,53,208,13,Contrato,Ativo,30,92732,Não Cancelou
15,0,29,2,2583,56,45,70,Pré-Pago,Ativo,55,107085,Não Cancelou
22,1,30,0,1715,42,25,9,Pré-Pago,Inativo,30,17028,Cancelou
11,0,29,0,1840,27,36,5,Pré-Pago,Inativo,45,136675,Não Cancelou
21,0,28,2,2240,49,34,15,Pré-Pago,Ativo,25,256005,Não Cancelou
13,0,28,2,4240,78,23,25,Pré-Pago,Ativo,30,26472,Não Cancelou
13,0,21,2,2710,43,43,16,Pré-Pago,Ativo,30,28212,Não Cancelou
27,0,20,3,7407,158,100,44,Contrato,Ativo,25,790425,Não Cancelou
23,0,18,2,9947,188,88,42,Pré-Pago,Ativo,55,284025,Não Cancelou
19,0,19,5,3867,62,46,21,Pré-Pago,Ativo,30,34116,Não Cancelou
13,0,12,3,5405,57,230,12,Pré-Pago,Ativo,30,113848,Não Cancelou
14,1,12,3,2502,36,15,9,Pré-Pago,Ativo,30,16152,Cancelou
7,0,39,0,3965,66,0,19,Pré-Pago,Ativo,30,16124,Não Cancelou
0,0,40,0,0,0,0,0,Pré-Pago,Inativo,30,0,Não Cancelou
9,0,38,0,2048,55,341,26,Pré-Pago,Ativo,30,144812,Não Cancelou
9,0,39,0,3793,61,0,37,Pré-Pago,Ativo,15,21197,Não Cancelou
2,0,39,0,1988,53,0,35,Pré-Pago,Ativo,25,91845,Não Cancelou
10,0,39,1,3370,77,14,30,Pré-Pago,Ativo,30,19388,Não Cancelou
3,0,39,0,1955,34,267,20,Pré-Pago,Ativo,30,114756,Não Cancelou
12,0,38,2,8710,116,126,45,Pré-Pago,Ativo,30,85704,Não Cancelou
6,0,39,0,13368,164,0,46,Pré-Pago,Ativo,30,54128,Não Cancelou
6,0,39,1,4110,78,0,27,Pré-Pago,Ativo,30,16752,Não Cancelou
5,0,39,0,5513,90,0,14,Pré-Pago,Ativo,30,22412,Não Cancelou
8,0,39,0,1833,49,0,19,Pré-Pago,Inativo,30,7528,Não Cancelou
24,0,39,3,14735,220,36,34,Pré-Pago,Ativo,30,7422,Não Cancelou
3,0,39,1,2690,22,465,10,Pré-Pago,Ativo,30,196848,Não Cancelou
8,0,38,0,15080,177,132,32,Pré-Pago,Ativo,25,1280565,Não Cancelou
2,0,38,1,6095,81,168,28,Pré-Pago,Ativo,30,91904,Não Cancelou
0,0,38,0,470,9,0,13,Pré-Pago,Inativo,25,21555,Não Cancelou
1,0,39,0,305,9,0,10,Pré-Pago,Inativo,30,1256,Não Cancelou
0,0,38,0,0,0,0,0,Pré-Pago,Inativo,25,0,Cancelou
2,0,38,0,7103,122,366,45,Pré-Pago,Ativo,30,1753,Não Cancelou
6,0,38,1,11060,149,0,49,Pré-Pago,Ativo,45,280225,Não Cancelou
7,0,38,1,6313,70,90,39,Pré-Pago,Ativo,25,692235,Não Cancelou
22,0,34,0,550,42,0,19,Pré-Pago,Inativo,30,2368,Cancelou
20,0,37,8,10030,88,0,44,Pré-Pago,Ativo,55,15177,Não Cancelou
12,0,37,1,5413,93,8,26,Pré-Pago,Ativo,25,28377,Cancelou
0,0,35,0,2435,17,0,16,Pré-Pago,Ativo,30,9808,Não Cancelou
8,1,36,0,2585,36,0,18,Pré-Pago,Inativo,30,10484,Cancelou
8,0,37,0,1863,39,16,33,Pré-Pago,Inativo,30,14008,Cancelou
0,0,37,0,0,0,0,0,Pré-Pago,Inativo,30,0,Cancelou
0,0,37,0,1263,20,0,8,Pré-Pago,Ativo,45,32075,Não Cancelou
2,0,34,1,6380,92,0,24,Pré-Pago,Ativo,55,9708,Não Cancelou
0,0,37,0,223,2,0,6,Pré-Pago,Inativo,45,5625,Cancelou
0,0,37,1,0,0,0,0,Pré-Pago,Ativo,55,0,Não Cancelou
24,1,32,3,15670,233,0,82,Pré-Pago,Ativo,25,715635,Não Cancelou
5,0,35,3,6560,111,253,35,Contrato,Ativo,25,1438695,Não Cancelou
1,0,37,0,3313,77,0,30,Pré-Pago,Ativo,30,1356,Não Cancelou
2,0,36,0,1260,39,20,22,Pré-Pago,Inativo,30,13196,Não Cancelou
5,0,37,0,2375,48,157,25,Pré-Pago,Ativo,25,815535,Não Cancelou
3,0,28,1,910,31,175,13,Contrato,Ativo,25,829845,Não Cancelou
3,0,27,0,1163,34,12,70,Pré-Pago,Ativo,45,59925,Não Cancelou
10,0,28,0,295,20,0,9,Pré-Pago,Inativo,30,126,Não Cancelou
